rassrecv,h14itot,r13jhours,r14isret,racohbyr,r14ipena,r14jnjob,r14hlthlm,r14peninc,r14peni_n,h14absns,r13jhour2,h14adebt,r14jlten,h14atota,r14mstath,r13iearn,inw4,inw5,inw6,inw7,inw8,inw9,inw10,inw11,inw12,inw13,inw14,retire,r14agey_b,ragender
1,90932,40,18396,4,72000,2,1,1,1,0,0,10000,37.2,26000,7,25000,0,0,0,0,0,0,0,0,0,0,1,1,74,2
1,124200,25,26400,4,13200,1,0,1,1,0,0,7000,44.1,699000,1,356000,0,0,0,0,0,0,0,0,0,0,1,1,71,1
1,74468,0,18000,5,6000,7,0,1,1,0,0,0,11,527000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,70,2
1,54113.71622,40,0,6,0,5,1,0,0,0,0,0,12,610000,1,26000,0,0,0,0,0,0,0,0,0,0,1,1,63,2
1,33800,55,0,7,16800,1,0,1,1,50000,0,0,30.3,248000,5,48000,0,0,0,0,0,0,0,0,0,0,1,1,56,2
1,35969,8,0,5,27252,7,0,1,2,0,0,4500,6,575500,7,0,0,0,0,0,0,0,0,0,0,0,1,0,68,2
1,48437.12757,30,18102.71691,4,0,6,1,0,0,0,0,6000,30.3,-5200,1,12000,0,0,0,0,0,0,0,0,0,0,1,1,74,1
1,345220,0,25200,4,12132,4,0,1,1,0,0,10000,20,4095000,1,94000,0,0,0,0,0,0,0,0,0,0,1,1,73,1
1,24016,8,9600,5,0,4,0,0,0,0,0,10000,27.4,231000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,69,2
1,23640,0,16800,4,6840,3,0,1,1,0,0,0,15.5,49000,7,33280,0,0,0,0,0,0,0,0,0,0,1,1,71,2
1,94360,30,18000,4,2004,2,0,1,1,0,0,0,30.8,1940297.757,1,0,0,0,0,0,0,0,0,0,0,0,1,1,71,1
1,45596,40,18012,4,0,7,0,0,0,10000,0,4000,13.3,112000,1,15600,0,0,0,0,0,0,0,0,0,0,1,0,72,1
1,45596,40,22524,5,0,4,1,0,0,10000,0,4000,12.8,112000,1,72800,0,0,0,0,0,0,0,0,0,0,1,0,69,2
1,44400,0,22800,4,21600,6,0,1,1,0,0,0,14.2,1295000,1,42000,0,0,0,0,0,0,0,0,0,0,1,1,72,1
1,48840,0,9672,5,0,1,1,0,0,0,0,15000,4.6,250000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,65,2
1,46734,36,8192,5,0,3,0,0,0,0,0,1000,27.3,305000,1,114000,0,0,0,0,0,0,0,0,0,0,1,1,65,1
1,141424,15,31800,4,0,6,1,0,0,250000,0,16000,13.5,638020,1,0,0,0,0,0,0,0,0,0,0,0,1,1,73,1
1,5048,5,0,4,0,3,1,0,0,0,2,0,18.1,160000,7,5000,0,0,0,0,0,0,0,0,0,0,1,0,73,2
1,106815.3865,15,24000,4,0,4,1,0,0,0,0,0,32.8,1002106.579,1,2000,0,0,0,0,0,0,0,0,0,0,1,1,76,1
1,15604.88692,20,15604.88692,4,0,2,0,0,0,0,0,0,24.1,6000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,70,2
1,54200,24,19200,4,0,3,0,1,1,0,0,0,30,816000,5,35000,0,0,0,0,0,0,0,0,0,0,1,1,71,2
1,137392,20,20808,4,0,6,1,0,0,0,0,0,23,1356700,1,16700,0,0,0,0,0,0,0,0,0,0,1,1,74,1
1,137392,1,15384,4,0,4,0,0,0,0,0,0,22.5,1356700,1,18400,0,0,0,0,0,0,0,0,0,0,1,1,71,2
1,77133.33333,40,19200,4,0,1,0,0,0,25000,0,8000,48.2,344000,1,60000,0,0,0,0,0,0,0,0,0,0,1,1,72,2
1,181326,25,1100,6,0,6,1,0,0,0,0,5000,15,814000,1,20500,0,0,0,0,0,0,0,0,0,0,1,1,63,2
1,166385,40,25356,4,0,3,0,0,0,0,0,10000,22.3,410000,1,56000,0,0,0,0,0,0,0,0,0,0,1,1,72,2
1,47380,0,34560,4,12804,1,1,0,0,0,0,0,28.3,1055476,7,106000,0,0,0,0,0,0,0,0,0,0,1,1,72,2
1,51760,0,25200,4,18000,5,1,1,1,150000,0,1500,29.2,601500,1,0,0,0,0,0,0,0,0,0,0,0,1,1,76,1
1,31464,20,7356,4,0,4,1,1,1,0,0,0,9.4,77700,1,42081,0,0,0,0,0,0,0,0,0,0,1,0,70,2
1,28200,37,18000,4,0,7,1,0,0,0,0,1000,16.6,506000,1,32000,0,0,0,0,0,0,0,0,0,0,1,1,73,2
1,72492,50,17052,4,16140,6,0,1,1,0,15,0,19.2,29700,1,1680,0,0,0,0,0,0,0,0,0,0,1,1,72,1
0,72492,40,0,6,0,5,0,0,0,0,0,0,13.4,29700,1,1680,0,0,0,0,0,0,0,0,0,0,1,1,60,2
1,79802,0,21600,5,29000,2,0,1,1,2,0,0,31.9,609000,5,60000,0,0,0,0,0,0,0,0,0,0,1,1,65,2
1,73100,0,10500,4,0,6,0,0,0,0,0,0,11.1,1744000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,72,2
1,73100,0,27600,4,0,1,0,0,0,0,0,0,34.3,1744000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,72,1
1,67680,40,10800,5,0,2,0,0,0,0,0,0,20.6,105100,1,35000,0,0,0,0,0,0,0,0,0,0,1,1,69,2
1,51504,9,2904,4,0,2,0,0,0,0,0,0,26.7,392000,1,14000,0,0,0,0,0,0,0,0,0,0,1,1,74,1
1,274679.9535,40,14679.95347,4,60000,3,0,1,2,0,0,0,21,1745592.848,1,140117.8007,0,0,0,0,0,0,0,0,0,0,1,1,74,1
1,219738.4101,1,11400,4,0,2,0,0,0,0,3,0,39.5,29789782.42,1,30000,0,0,0,0,0,0,0,0,0,0,1,1,74,1
1,25300,0,25200,4,0,7,1,0,0,0,0,0,23,125000,7,3600,0,0,0,0,0,0,0,0,0,0,1,0,76,2
1,300500,20,26500,4,0,2,0,0,0,0,0,0,17.4,2083000,1,220000,0,0,0,0,0,0,0,0,0,0,1,1,72,2
1,17560,35,4800,5,12160,2,0,1,3,0,0,0,21.7,1822000,7,40000,0,0,0,0,0,0,0,0,0,0,1,1,66,2
1,83867.54465,50,27107.54465,6,0,5,0,0,0,0,0,200,20.8,835059.143,1,92000,0,0,0,0,0,0,0,0,0,0,1,1,62,2
1,68300,28,15600,4,0,4,0,0,0,0,0,0,30,211000,8,70000,0,0,0,0,0,0,0,0,0,0,1,1,73,1
0,229120,50,0,5,0,7,0,0,0,0,0,0,5,2344000,1,210000,0,0,0,0,0,0,0,0,0,0,1,0,65,2
1,68190.52443,20,21562.11636,5,17424,7,1,1,1,0,0,7500,20.7,387500,1,39000,0,0,0,0,0,0,0,0,0,0,1,1,69,2
1,203257.5542,30,11057.5542,4,0,1,0,0,0,0,0,0,43.8,3552000,1,170000,0,0,0,0,0,0,0,0,0,0,1,0,75,2
1,204400,14,14400,4,28800,3,0,1,1,0,0,20000,19.6,675000,1,60000,0,0,0,0,0,0,0,0,0,0,1,1,72,1
1,204400,45,0,5,0,2,0,0,0,0,0,20000,20.1,675000,1,335000,0,0,0,0,0,0,0,0,0,0,1,1,65,2
1,81848,0,16248,4,56000,2,1,1,1,0,0,16000,27.7,28000,5,4000,0,0,0,0,0,0,0,0,0,0,1,1,76,2
1,119732.5172,40,14284.52621,4,54967.99097,5,0,1,1,0,0,1000,16.7,404000,5,150000,0,0,0,0,0,0,0,0,0,0,1,1,71,2
1,38492,0,12396,5,0,3,0,0,0,0,0,0,15.2,258000,1,30000,0,0,0,0,0,0,0,0,0,0,1,1,68,2
1,27376.76669,40,14772.76669,5,0,2,1,0,0,0,0,0,22.2,3001,1,34000,0,0,0,0,0,0,0,0,0,0,1,1,67,1
1,56180,32,24000,4,0,4,0,0,0,0,0,0,19,494000,1,39000,0,0,0,0,0,0,0,0,0,0,1,0,71,1
1,46360,25,26400,4,0,4,1,0,0,0,0,0,31.5,153500,1,2000,0,0,0,0,0,0,0,0,0,0,1,1,76,1
1,33112,0,13512,4,0,2,0,0,0,25000,0,0,27.6,302000,1,35000,0,0,0,0,0,0,0,0,0,0,1,0,70,2
1,15478,40,13200,4,2120,1,0,1,1,0,0,0,33.2,88000,7,33000,0,0,0,0,0,0,0,0,0,0,1,1,70,2
1,342619.68,30,20232,4,1825,4,0,1,1,0,0,0,12.4,279000,1,35000,0,0,0,0,0,0,0,0,0,0,1,1,71,2
1,126984,15,15972,4,45000,4,0,1,1,0,0,0,11.8,1330000,1,12000,0,0,0,0,0,0,0,0,0,0,1,1,72,1
1,49160,41,33600,3,0,1,0,0,0,0,0,0,45.7,2004000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,78,1
1,327724,48,24200,4,0,1,0,0,0,350000,0,0,51.2,965000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,74,1
1,29928,40,4128,5,7800,6,0,1,2,0,0,2400,23,269600,1,90000,0,0,0,0,0,0,0,0,0,0,1,1,69,2
1,37600,24,21360,4,6240,8,1,1,2,0,0,0,16,169000,7,12000,0,0,0,0,0,0,0,0,0,0,1,1,74,2
1,121453.3858,0,7944,4,0,4,1,0,0,0,0,0,15,265000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,72,1
1,121453.3858,25,13501.38576,5,0,5,0,0,0,0,0,0,32.1,265000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,67,2
1,55384,20,16320,5,0,5,0,0,0,0,0,7000,23.8,172000,1,7000,0,0,0,0,0,0,0,0,0,0,1,1,69,1
1,56388,0,12300,5,0,2,0,0,0,0,0,0,22.1,631800,1,40000,0,0,0,0,0,0,0,0,0,0,1,1,66,2
1,64260,4,28404,4,0,1,0,0,0,0,0,0,21.5,763000,1,120000,0,0,0,0,0,0,0,0,0,0,1,1,70,2
1,24120,0,18000,4,0,1,1,0,0,0,0,20000,16.8,-12000,7,0,0,0,0,0,0,0,0,0,0,0,1,1,75,1
1,820740,26,8340,4,0,4,0,0,0,0,30,0,36,2993000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,73,2
1,22720,0,15600,4,6120,6,1,1,2,0,0,0,10.4,30000,7,0,0,0,0,0,0,0,0,0,0,0,1,1,75,2
0,83317,0,0,6,0,2,0,0,0,0,0,5000,23.5,3828308,1,0,0,0,0,0,0,0,0,0,0,0,1,1,64,1
1,56408,32,14800,5,0,1,0,0,0,0,0,0,43.3,445000,1,80000,0,0,0,0,0,0,0,0,0,0,1,1,66,2
1,53064,40,9000,4,0,1,1,0,0,5,0,0,36.6,536500,5,23000,0,0,0,0,0,0,0,0,0,0,1,0,70,2
0,56400,0,0,6,0,5,0,0,0,0,0,10000,8.4,48045,1,8000,0,0,0,0,0,0,0,0,0,0,1,1,60,2
1,34900,0,7248,5,0,5,0,0,0,0,0,400,9.1,123100,1,3000,0,0,0,0,0,0,0,0,0,0,1,0,70,2
0,146028,36,0,5,0,1,0,0,0,0,0,0,38.2,685000,1,1,0,0,0,0,0,0,0,0,0,0,1,1,65,2
1,140600,15,14400,5,0,4,0,0,0,0,0,0,7.5,635000,1,40000,0,0,0,0,0,0,0,0,0,0,1,1,65,2
1,57924,40,24000,5,18000,1,1,1,1,0,0,0,24.9,109000,1,75000,0,0,0,0,0,0,0,0,0,0,1,1,66,1
1,42800,40,14400,5,14400,3,0,1,1,0,4,0,21.5,48000,1,36000,0,0,0,0,0,0,0,0,0,0,1,1,64,1
1,219785.7424,8,10800,4,25692,7,1,0,0,0,0,0,14.7,2318000,1,60000,0,0,0,0,0,0,0,0,0,0,1,1,71,2
1,20520,0,20520,5,0,2,1,0,0,0,0,0,27.7,446000,7,21000,0,0,0,0,0,0,0,0,0,0,1,1,70,2
1,176440,40,15600,3,0,1,0,0,0,0,0,0,15.3,52000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,77,1
1,64927.09864,37,19727.09864,4,0,1,0,0,0,0,0,0,24.1,1530000,1,41000,0,0,0,0,0,0,0,0,0,0,1,1,71,2
1,29832,8,10632,4,0,3,1,0,0,0,0,0,8.7,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,73,2
1,49536,45,26988,4,0,5,1,0,0,0,0,20000,21,607000,1,28000,0,0,0,0,0,0,0,0,0,0,1,1,76,1
1,49536,0,22548,4,0,4,1,0,0,0,0,20000,28.1,607000,1,50000,0,0,0,0,0,0,0,0,0,0,1,1,75,2
1,25080,20,10800,3,0,6,1,0,0,0,0,0,10.2,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,77,1
1,44276,20,18876,4,5400,6,0,1,1,0,0,2000,16.6,383000,5,17500,0,0,0,0,0,0,0,0,0,0,1,1,72,2
1,47000,20,16800,4,10800,3,0,1,1,0,0,0,13.4,12000,7,10000,0,0,0,0,0,0,0,0,0,0,1,0,71,2
1,22800,0,7200,5,0,4,0,0,0,0,0,500,8.8,87500,1,8000,0,0,0,0,0,0,0,0,0,0,1,0,67,2
1,14712,10,312,4,0,2,0,0,0,0,0,0,6.4,364000,1,2000,0,0,0,0,0,0,0,0,0,0,1,1,74,2
1,3420,0,1800,4,0,4,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,76,1
1,103200,0,4800,4,48000,2,1,1,1,0,0,0,28.9,154300,1,80000,0,0,0,0,0,0,0,0,0,0,1,1,71,1
1,288,0,288,5,0,2,0,0,0,0,0,0,29.8,419596.5599,5,118000,0,0,0,0,0,0,0,0,0,0,1,1,67,2
1,28800,40,21600,4,0,2,1,0,0,0,0,0,25.7,342000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,73,1
1,518612.66,50,33600,4,0,4,0,0,0,0,0,0,31.6,4144784.585,1,157265.0796,0,0,0,0,0,0,0,0,0,0,1,0,71,1
1,19800,20,10800,4,8400,3,1,0,0,0,0,3000,14.4,-2200,8,0,0,0,0,0,0,0,0,0,0,0,1,1,72,1
1,42504,4,25920,4,2424,4,0,1,1,0,0,0,19.1,783500,1,75000,0,0,0,0,0,0,0,0,0,0,1,1,70,1
1,227855.6078,30,16890.48187,5,0,4,1,0,0,2358693.464,0,0,13.4,3035693.464,1,52686,0,0,0,0,0,0,0,0,0,0,1,0,68,2
1,110352,1,33096,4,19000,2,0,1,1,0,10,0,29.7,1373685,1,12000,0,0,0,0,0,0,0,0,0,0,1,1,70,1
1,110352,10,14256,5,0,4,0,0,0,0,0,0,7.3,1373685,1,30000,0,0,0,0,0,0,0,0,0,0,1,0,68,2
1,45896,40,12480,4,1200,4,0,1,1,0,0,0,19,745000,1,1000,0,0,0,0,0,0,0,0,0,0,1,1,75,2
1,34000,40,0,5,2000,2,0,1,1,0,17,10000,13.7,103000,5,0,0,0,0,0,0,0,0,0,0,0,1,1,68,1
1,11664,40,0,4,11664,1,0,1,1,0,0,0,39.1,88000,7,77000,0,0,0,0,0,0,0,0,0,0,1,1,74,2
1,81116,12,20400,4,47100,3,0,1,2,0,0,0,24.1,550000,1,3500,0,0,0,0,0,0,0,0,0,0,1,1,71,1
1,142236,55,18492,4,0,4,0,0,0,85000,0,0,21.1,315000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,75,1
1,69240,32,26400,4,0,5,1,0,0,0,0,30000,25.3,972300,1,0,0,0,0,0,0,0,0,0,0,0,1,1,71,2
1,74200,40,18000,4,0,9,0,0,0,0,0,0,12.3,410000,5,50000,0,0,0,0,0,0,0,0,0,0,1,0,74,2
1,157500,0,12000,4,0,3,0,0,0,30000,0,0,15.3,556500,1,0,0,0,0,0,0,0,0,0,0,0,1,1,71,2
1,30204,0,19200,5,0,1,1,0,0,0,0,9000,42.7,81000,1,3000,0,0,0,0,0,0,0,0,0,0,1,1,67,1
1,56400,24,26400,4,0,3,0,0,0,0,0,0,15,117000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,72,2
1,14220,0,7920,4,0,2,0,0,0,0,0,4200,22.6,41800,5,0,0,0,0,0,0,0,0,0,0,0,1,0,71,2
1,25892.10637,20,12292.10637,4,6000,3,0,1,1,0,0,0,36.2,93000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,73,1
1,25800,0,21960,4,3840,2,0,0,0,0,0,0,11,125000,7,0,0,0,0,0,0,0,0,0,0,0,1,1,75,2
1,6344,10,1344,4,0,3,1,0,0,0,0,4000,29.7,22000,7,14400,0,0,0,0,0,0,0,0,0,0,1,1,71,2
1,63024,40,0,5,0,6,0,0,0,0,0,3000,7.3,58000,5,26000,0,0,0,0,0,0,0,0,0,0,1,0,65,1
1,318800,40,7200,4,0,1,0,0,0,0,0,0,38.9,560000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,71,1
1,318800,10,9600,5,0,2,1,0,0,0,0,0,13.5,560000,1,10000,0,0,0,0,0,0,0,0,0,0,1,1,69,2
1,69193,20,22980,4,13068,6,0,1,1,125000,0,0,19,1659000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,74,1
1,69193,20,4104,4,0,2,0,0,0,125000,0,0,21.6,1659000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,74,2
1,24156.75345,0,12156.75345,5,12000,2,1,1,1,0,0,0,19.1,507852.8103,7,0,0,0,0,0,0,0,0,0,0,0,1,1,68,2
1,665246,0,25200,4,640000,3,0,1,1,0,0,400,38.7,516600,7,14200,0,0,0,0,0,0,0,0,0,0,1,1,71,2
1,17281.32516,0,13281.32516,2,0,1,0,0,0,250000,0,0,15,480000,7,0,0,0,0,0,0,0,0,0,0,0,1,1,92,2
1,81760,0,26400,2,0,2,1,0,0,0,0,0,44.9,519000,5,0,0,0,0,0,0,0,0,0,0,0,1,1,88,1
1,20472,16,20472,3,0,3,0,0,0,0,0,0,37.7,397000,7,25000,0,0,0,0,0,0,0,0,0,0,1,1,83,2
1,34920,20,26880,2,0,3,0,0,0,0,0,0,25.5,13000,7,17000,0,0,0,0,0,0,0,0,0,0,1,1,87,2
1,23914.71936,0,9514.719361,2,14400,1,0,1,1,0,0,0,71.6,166200,7,0,0,0,0,0,0,0,0,0,0,0,1,1,91,2
1,143600,28,67200,2,26400,3,0,1,1,0,0,0,32,152000,7,5000,0,0,0,0,0,0,0,0,0,0,1,1,90,1
0,41850,40,0,6,21250,2,1,1,1,0,0,0,16.9,157000,7,52000,0,0,0,0,0,0,0,0,0,0,1,1,62,2
1,41864,0,23820,6,14400,6,0,1,1,0,0,4000,13,356000,7,0,0,0,0,0,0,0,0,0,0,0,1,1,64,2
1,47448.63746,20,20488.63746,5,0,7,1,0,0,0,0,0,23,104095.5685,1,23000,0,0,0,0,0,0,0,0,0,0,1,1,68,1
1,47711.02613,3,12711.02613,5,0,4,0,0,0,0,0,0,17.3,399500,5,80000,0,0,0,0,0,0,0,0,0,0,1,1,67,2
0,340732,44,0,5,0,5,0,0,0,0,0,0,11.3,4524935,1,166000,0,0,0,0,0,0,0,0,0,0,1,1,66,1
1,145344,0,0,6,0,1,0,0,0,0,0,20000,12.7,490000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,63,1
1,101100,58,1100,5,0,8,1,0,0,0,0,0,12,17000,1,60000,0,0,0,0,0,0,0,0,0,0,1,1,64,1
1,25956,2,16176,5,0,3,1,0,0,0,0,22000,9.5,-21000,4,0,0,0,0,0,0,0,0,0,0,0,1,1,66,1
0,151613,50,0,5,51960,3,0,1,2,0,3,0,22.3,787000,5,1,0,0,0,0,0,0,0,0,0,0,1,1,64,2
1,77356,75,25200,5,0,2,0,0,0,0,0,0,28.4,1455000,1,2,0,0,0,0,0,0,0,0,0,0,1,1,65,1
1,24180,0,12000,5,0,3,1,0,0,0,0,10000,9.6,-7000,8,0,0,0,0,0,0,0,0,0,0,0,1,0,67,1
1,59920.91523,0,12000,5,0,2,0,0,0,0,0,15000,31.2,190000,1,80000,0,0,0,0,0,0,0,0,0,0,1,1,65,2
1,59920.91523,40,32920.91523,5,0,6,0,0,0,0,0,15000,8.1,190000,1,12000,0,0,0,0,0,0,0,0,0,0,1,0,67,1
1,357612,0,30600,5,0,5,1,0,0,0,0,0,22.2,235000,1,250000,0,0,0,0,0,0,0,0,0,0,1,0,68,1
0,110050.3691,0,0,6,0,2,0,0,0,0,0,0,26.2,1300223.023,1,0,0,0,0,0,0,0,0,0,0,0,1,1,62,1
1,52800,0,12000,5,0,2,1,0,0,0,0,0,11.7,278000,1,24000,0,0,0,0,0,0,0,0,0,0,1,1,68,2
1,9600,40,9600,5,0,1,0,0,0,0,0,800,17.1,10200,8,24000,0,0,0,0,0,0,0,0,0,0,1,0,66,1
1,162393.2933,40,2000,5,26653.64664,3,0,1,2,0,0,0,20.9,645000,1,150857.7003,0,0,0,0,0,0,0,0,0,0,1,1,66,2
1,42836,0,16992,5,25716,1,0,1,1,0,0,300,44.6,511150,5,65000,0,0,0,0,0,0,0,0,0,0,1,1,64,2
0,122200,32,0,5,0,3,0,0,0,0,0,0,15.4,4584224.57,1,115000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
1,22932,0,22932,5,0,2,0,0,0,0,0,30000,30.3,-9800,8,264000,0,0,0,0,0,0,0,0,0,0,1,1,64,2
1,13992,0,13992,5,0,2,1,0,0,0,0,0,20.8,39000,7,42000,0,0,0,0,0,0,0,0,0,0,1,1,69,2
0,31427.93671,0,0,6,0,1,0,0,0,0,0,0,-97,914000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,60,2
1,10000,40,10000,5,0,1,1,0,0,0,0,0,33.9,45000,5,70000,0,0,0,0,0,0,0,0,0,0,1,1,65,1
1,130000,45,0,5,0,3,0,0,0,0,0,0,13,1533000,1,85000,0,0,0,0,0,0,0,0,0,0,1,1,65,1
1,130000,8,0,5,0,2,0,0,0,0,0,0,14.5,1533000,1,67000,0,0,0,0,0,0,0,0,0,0,1,1,65,2
1,311359.9814,40,24000,5,48000,2,0,1,1,0,4,0,29.4,423000,1,85000,0,0,0,0,0,0,0,0,0,0,1,1,67,1
1,68464,40,6000,5,0,4,0,0,0,0,0,0,34.8,622000,7,52500,0,0,0,0,0,0,0,0,0,0,1,0,66,1
0,67000,40,0,5,0,3,0,0,0,0,20,0,21.7,310000,5,48000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
1,38075,0,0,5,0,4,0,0,0,0,0,0,29,935000,1,50000,0,0,0,0,0,0,0,0,0,0,1,1,65,1
0,68180,38,0,5,68000,2,0,1,1,0,0,3000,20.8,282000,5,125000,0,0,0,0,0,0,0,0,0,0,1,1,67,2
1,85956,40,22800,5,3156,2,0,1,1,0,0,15000,24.7,96000,5,60000,0,0,0,0,0,0,0,0,0,0,1,0,67,2
0,71839,0,0,6,0,1,0,0,0,0,0,0,27.3,837000,1,70000,0,0,0,0,0,0,0,0,0,0,1,1,62,2
0,221800,50,0,5,14400,7,0,1,2,0,0,0,13.3,865893,5,195000,0,0,0,0,0,0,0,0,0,0,1,1,69,2
1,18948,45,12948,6,0,6,0,0,0,0,0,0,16,2000,7,716,0,0,0,0,0,0,0,0,0,0,1,0,63,2
0,9000,35,0,5,0,1,0,0,0,0,0,0,43.7,101377.3383,5,25000,0,0,0,0,0,0,0,0,0,0,1,1,65,2
1,17172,0,17172,5,0,4,1,0,0,0,0,10000,7.4,-9972,7,0,0,0,0,0,0,0,0,0,0,0,1,1,66,2
1,116420.1282,40,36120.12819,5,0,4,0,0,0,0,0,0,9.9,1495000,1,55000,0,0,0,0,0,0,0,0,0,0,1,1,67,2
0,258020,45,0,5,216000,3,0,1,1,0,0,0,19.4,324000,5,78000,0,0,0,0,0,0,0,0,0,0,1,1,65,1
1,34644,0,6600,5,0,2,1,0,0,0,0,10000,7.7,415000,5,0,0,0,0,0,0,0,0,0,0,0,1,1,65,2
0,126624,0,0,6,30072,4,1,1,1,0,0,10000,17.7,68069,1,48000,0,0,0,0,0,0,0,0,0,0,1,0,61,2
1,126624,0,21648,5,15224,3,1,1,1,0,0,10000,25.2,68069,1,50000,0,0,0,0,0,0,0,0,0,0,1,0,69,1
1,64720,0,23160,5,23100,5,1,1,1,0,0,80000,20.3,717000,1,15000,0,0,0,0,0,0,0,0,0,0,1,1,66,1
1,64720,40,9960,5,0,2,1,0,0,0,0,80000,12.3,717000,1,26000,0,0,0,0,0,0,0,0,0,0,1,1,65,2
0,170001,40,0,6,0,2,0,0,0,0,0,0,26.5,287000,7,60000,0,0,0,0,0,0,0,0,0,0,1,1,61,2
1,32456,0,21840,5,0,4,1,0,0,0,0,10000,18,224600,1,24000,0,0,0,0,0,0,0,0,0,0,1,1,69,1
1,32456,0,10356,5,260,6,0,1,1,0,0,10000,25.6,224600,1,4000,0,0,0,0,0,0,0,0,0,0,1,1,65,2
0,92400,10,0,5,0,8,0,0,0,0,0,0,15,2603100,1,480000,0,0,0,0,0,0,0,0,0,0,1,1,66,1
1,171072,40,14400,5,0,5,0,0,0,0,0,0,13.1,12,1,121522.2413,0,0,0,0,0,0,0,0,0,0,1,0,66,2
1,44978,41,16788,5,0,4,0,0,0,0,0,28000,8.7,-2000,1,34000,0,0,0,0,0,0,0,0,0,0,1,1,66,1
1,12030,0,11856,5,0,2,1,0,0,0,0,0,16.7,1,7,0,0,0,0,0,0,0,0,0,0,0,1,1,65,1
1,58200,0,20400,5,600,1,1,1,1,0,0,40000,35.6,63610,1,0,0,0,0,0,0,0,0,0,0,0,1,1,66,1
1,182136,40,26400,5,14376,2,0,1,2,0,0,0,20,684500,7,1,0,0,0,0,0,0,0,0,0,0,1,1,70,2
0,24000,35,0,5,0,4,0,0,0,0,36,0,24.4,10000,5,15000,0,0,0,0,0,0,0,0,0,0,1,0,65,2
1,41668,55,11808,5,13860,2,0,1,1,0,0,2000,20,959995.6856,1,25000,0,0,0,0,0,0,0,0,0,0,1,1,65,1
1,17448,0,11136,5,6312,4,0,1,1,0,0,0,13.8,208000,4,5000,0,0,0,0,0,0,0,0,0,0,1,1,69,2
1,28778.57076,0,14686.69876,5,0,5,0,0,0,0,0,0,11,82200,1,540,0,0,0,0,0,0,0,0,0,0,1,1,66,1
1,77000,0,10000,6,0,1,1,0,0,0,0,2500,15.4,120500,1,48000,0,0,0,0,0,0,0,0,0,0,1,1,61,2
1,39800,40,10800,5,0,2,0,0,0,0,0,20000,18.2,-3000,8,0,0,0,0,0,0,0,0,0,0,0,1,0,67,1
1,39354.90156,0,13200,5,4320,2,1,1,1,0,0,7000,23.5,101700,1,0,0,0,0,0,0,0,0,0,0,0,1,1,68,2
0,14778,0,0,5,1554,2,0,1,1,0,0,0,23.7,1118000,1,20000,0,0,0,0,0,0,0,0,0,0,1,1,65,2
0,14778,40,0,6,0,1,0,0,0,0,0,0,30.6,1118000,1,120000,0,0,0,0,0,0,0,0,0,0,1,1,61,1
1,39600,0,19200,5,0,4,0,0,0,0,0,0,14.5,38400,1,0,0,0,0,0,0,0,0,0,0,0,1,1,66,1
1,90000,60,0,5,0,6,0,0,0,0,0,0,13,389000,1,45000,0,0,0,0,0,0,0,0,0,0,1,0,66,1
1,55630,44,22800,5,0,3,0,0,0,0,0,16000,22.3,396000,1,75000,0,0,0,0,0,0,0,0,0,0,1,0,68,1
1,43600,84,5600,5,0,3,0,0,0,0,0,0,8.2,8000,1,24000,0,0,0,0,0,0,0,0,0,0,1,0,68,2
1,19704,35,5784,6,0,2,0,0,0,0,0,0,11.1,106000,1,14000,0,0,0,0,0,0,0,0,0,0,1,1,63,2
1,26388,0,11940,5,0,7,0,0,0,0,0,0,13.3,2600,1,0,0,0,0,0,0,0,0,0,0,0,1,0,68,2
1,62000,8,14400,5,0,1,0,0,0,0,38,0,33.2,3000,1,21000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
1,222335.9634,30,12300,5,3600,3,0,1,1,0,2,0,21,741700,1,24000,0,0,0,0,0,0,0,0,0,0,1,0,67,1
1,93516,0,17280,3,12576,7,1,1,1,0,0,50000,30.9,-25500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,77,1
